movie_id,imdb_id,title,original_title,release_year,release_date,runtime_minutes,genres,production_companies,production_countries,spoken_languages,belongs_to_collection,popularity,vote_average,vote_count,budget,revenue,overview,tagline,status,original_language,adult,video,keywords,mpst_title,plot_synopsis,mpst_tags,synopsis_source,embedding_text
321612,tt2771200,Beauty and the Beast,Beauty and the Beast,2017,2017-03-16,129.0,"[""Family"",""Fantasy"",""Romance""]","[""Walt Disney Pictures"",""Mandeville Films""]","[""United Kingdom"",""United States of America""]","[""English""]",,287.253654,6.8,5530,160000000,1262886337,A live-action adaptation of Disney's version of the classic 'Beauty and the Beast' tale of a cursed prince and a beautiful young woman who helps him break the spell.,Be our guest.,Released,en,False,False,"[""france"",""magic"",""castle"",""fairy tale"",""musical"",""curse"",""anthropomorphism"",""creature"",""held captive"",""gothic"",""18th century"",""beast"",""3d""]",Beauty and the Beast,"A widower merchant lives in a mansion with his six children, three sons and three daughters. All his daughters are very beautiful, but the youngest, Beauty, is the most lovely, as well as kind, well-read, and pure of heart; while the two elder sisters, in contrast, are wicked, selfish, vain, and spoiled. They secretly taunt Beauty and treat her more like a servant than a sister. The merchant eventually loses all of his wealth in a tempest at sea which sinks most of his merchant fleet. He and his children are consequently forced to live in a small farmhouse and work for their living.
Some years later, the merchant hears that one of the trade ships he had sent off has arrived back in port, having escaped the destruction of its compatriots. Before leaving, he asks his children if they wish for him to bring any gifts back for them. The sons ask for weaponry and horses to hunt with, whereas his oldest daughters ask for clothing, jewels, and the finest dresses possible as they think his wealth has returned. Beauty is satisfied with the promise of a rose as none grow in their part of the country. The merchant, to his dismay, finds that his ship's cargo has been seized to pay his debts, leaving him penniless and unable to buy his children's presents.
During his return, the merchant becomes lost during a storm. Seeking shelter, he enters a dazzling palace. A hidden figure opens the giant doors and silently invites him in. The merchant finds tables inside laden with food and drink, which seem to have been left for him by the palace's invisible owner. The merchant accepts this gift and spends the night there. The next morning, as the merchant is about to leave, he sees a rose garden and recalls that Beauty had desired a rose. Upon picking the loveliest rose he can find, the merchant is confronted by a hideous ""Beast"" which tells him that for taking his most precious possession after accepting his hospitality, the merchant must die. The merchant begs to be set free, arguing that he had only picked the rose as a gift for his youngest daughter. The Beast agrees to let him give the rose to Beauty, but only if the merchant or one of his daughters will return.
The merchant is upset but accepts this condition. The Beast sends him on his way, with wealth, jewels and fine clothes for his sons and daughters, and stresses that Beauty must never know about his deal. The merchant, upon arriving home, tries to hide the secret from Beauty, but she pries it from him. Her brothers say they will go to the castle and fight the Beast, but the merchant dissuades them, saying they will stand no chance against the monster. Beauty then agrees to go to the Beast's castle. The Beast receives her graciously and informs her that she is now mistress of the castle, and he is her servant. He gives her lavish clothing and food and carries on lengthy conversations with her. Every night, the Beast asks Beauty to marry him, only to be refused each time. After each refusal, Beauty dreams of a handsome prince who pleads with her to answer why she keeps refusing him, to which she replies that she cannot marry the Beast because she loves him only as a friend. Beauty does not make the connection between the handsome prince and the Beast and becomes convinced that the Beast is holding the prince captive somewhere in the castle. She searches and discovers multiple enchanted rooms, but never the prince from her dreams.
For several months, Beauty lives a life of luxury at the Beast's palace, having every whim catered to by invisible servants, with no end of riches to amuse her and an endless supply of exquisite finery to wear. Eventually, she becomes homesick and begs the Beast to allow her to go see her family. He allows it on the condition that she returns exactly a week later. Beauty agrees to this and sets off for home with an enchanted mirror and ring. The mirror allows her to see what is going on back at the Beast's castle, and the ring allows her to return to the castle in an instant when turned three times around her finger. Her older sisters are surprised to find her well fed and dressed in finery. Beauty tries to share the magnificent gowns and jewels the Beast gave her with her sisters, but they turn into rags at her sisters' touch, and are restored to their splendour when returned to Beauty, as the Beast meant them only for her. Her sisters are envious when they hear of her happy life at the castle, and, hearing that she must return to the Beast on a certain day, beg her to stay another day, even putting onion in their eyes to make it appear as though they are weeping. They hope that the Beast will be angry with Beauty for breaking her promise and eat her alive. Beauty's heart is moved by her sisters' false show of love, and she agrees to stay.
Beauty begins to feel guilty about breaking her promise to the Beast and uses the mirror to see him back at the castle. She is horrified to discover that the Beast is lying half-dead from heartbreak near the rose bushes from which her father plucked the rose, and she immediately uses the ring to return to the Beast.
Beauty weeps over the Beast, saying that she loves him. When her tears strike him, the Beast is transformed into the handsome prince from Beauty's dreams. The Prince informs her that long ago a fairy turned him into a hideous beast after he refused to let her in from the rain and that only by finding true love, despite his ugliness, could the curse be broken. He and Beauty are married and they live happily ever after together.","[""fantasy""]",wikipedia,"Title: Beauty and the Beast
Plot synopsis: A widower merchant lives in a mansion with his six children, three sons and three daughters. All his daughters are very beautiful, but the youngest, Beauty, is the most lovely, as well as kind, well-read, and pure of heart; while the two elder sisters, in contrast, are wicked, selfish, vain, and spoiled. They secretly taunt Beauty and treat her more like a servant than a sister. The merchant eventually loses all of his wealth in a tempest at sea which sinks most of his merchant fleet. He and his children are consequently forced to live in a small farmhouse and work for their living.
Some years later, the merchant hears that one of the trade ships he had sent off has arrived back in port, having escaped the destruction of its compatriots. Before leaving, he asks his children if they wish for him to bring any gifts back for them. The sons ask for weaponry and horses to hunt with, whereas his oldest daughters ask for clothing, jewels, and the finest dresses possible as they think his wealth has returned. Beauty is satisfied with the promise of a rose as none grow in their part of the country. The merchant, to his dismay, finds that his ship's cargo has been seized to pay his debts, leaving him penniless and unable to buy his children's presents.
During his return, the merchant becomes lost during a storm. Seeking shelter, he enters a dazzling palace. A hidden figure opens the giant doors and silently invites him in. The merchant finds tables inside laden with food and drink, which seem to have been left for him by the palace's invisible owner. The merchant accepts this gift and spends the night there. The next morning, as the merchant is about to leave, he sees a rose garden and recalls that Beauty had desired a rose. Upon picking the loveliest rose he can find, the merchant is confronted by a hideous ""Beast"" which tells him that for taking his most precious possession after accepting his hospitality, the merchant must die. The merchant begs to be set free, arguing that he had only picked the rose as a gift for his youngest daughter. The Beast agrees to let him give the rose to Beauty, but only if the merchant or one of his daughters will return.
The merchant is upset but accepts this condition. The Beast sends him on his way, with wealth, jewels and fine clothes for his sons and daughters, and stresses that Beauty must never know about his deal. The merchant, upon arriving home, tries to hide the secret from Beauty, but she pries it from him. Her brothers say they will go to the castle and fight the Beast, but the merchant dissuades them, saying they will stand no chance against the monster. Beauty then agrees to go to the Beast's castle. The Beast receives her graciously and informs her that she is now mistress of the castle, and he is her servant. He gives her lavish clothing and food and carries on lengthy conversations with her. Every night, the Beast asks Beauty to marry him, only to be refused each time. After each refusal, Beauty dreams of a handsome prince who pleads with her to answer why she keeps refusing him, to which she replies that she cannot marry the Beast because she loves him only as a friend. Beauty does not make the connection between the handsome prince and the Beast and becomes convinced that the Beast is holding the prince captive somewhere in the castle. She searches and discovers multiple enchanted rooms, but never the prince from her dreams.
For several months, Beauty lives a life of luxury at the Beast's palace, having every whim catered to by invisible servants, with no end of riches to amuse her and an endless supply of exquisite finery to wear. Eventually, she becomes homesick and begs the Beast to allow her to go see her family. He allows it on the condition that she returns exactly a week later. Beauty agrees to this and sets off for home with an enchanted mirror and ring. The mirror allows her to see what is going on back at the Beast's castle, and the ring allows her to return to the castle in an instant when turned three times around her finger. Her older sisters are surprised to find her well fed and dressed in finery. Beauty tries to share the magnificent gowns and jewels the Beast gave her with her sisters, but they turn into rags at her sisters' touch, and are restored to their splendour when returned to Beauty, as the Beast meant them only for her. Her sisters are envious when they hear of her happy life at the castle, and, hearing that she must return to the Beast on a certain day, beg her to stay another day, even putting onion in their eyes to make it appear as though they are weeping. They hope that the Beast will be angry with Beauty for breaking her promise and eat her alive. Beauty's heart is moved by her sisters' false show of love, and she agrees to stay.
Beauty begins to feel guilty about breaking her promise to the Beast and uses the mirror to see him back at the castle. She is horrified to discover that the Beast is lying half-dead from heartbreak near the rose bushes from which her father plucked the rose, and she immediately uses the ring to return to the Beast.
Beauty weeps over the Beast, saying that she loves him. When her tears strike him, the Beast is transformed into the handsome prince from Beauty's dreams. The Prince informs her that long ago a fairy turned him into a hideous beast after he refused to let her in from the rain and that only by finding true love, despite his ugliness, could the curse be broken. He and Beauty are married and they live happily ever after together.
Story tags: fantasy
Keywords: france, magic, castle, fairy tale, musical, curse, anthropomorphism, creature, held captive, gothic, 18th century, beast, 3d"
177572,tt2245084,Big Hero 6,Big Hero 6,2014,2014-10-24,102.0,"[""Adventure"",""Family"",""Animation"",""Action"",""Comedy""]","[""Walt Disney Pictures"",""Walt Disney Animation Studios""]","[""United States of America""]","[""English""]",,213.849907,7.8,6289,165000000,652105443,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",From the creators of Wreck-it Ralph and Frozen,Released,en,False,False,"[""brother brother relationship"",""hero"",""talent"",""revenge"",""best friend"",""another dimension"",""robot"",""boy genius"",""hate"",""aftercreditsstinger"",""moral dilemma"",""3d"",""teen superheroes"",""dead brother""]",Big Hero 6,"In the city of San Fransokyo (a portmanteau of San Francisco and Tokyo), Hiro Hamada (Ryan Potter) is a teenage prodigy, but seems to be unable to use his intellect for anything more than trying to enter illegal, back-alley bot-fights.His older brother Tadashi (Daniel Henney) wishes to change Hiro's mind, and tricks his brother into coming to the San Fransokyo Institute of Technology, where Tadashi is a student. While there, Hiro is introduced to a number of Tadashi's 'nerd school' friends: Go Go (Jamie Chung), Wasabi (Damon Wayans Jr.), Honey Lemon (Genesis Rodriguez), and Fred (T.J. Miller), and the different inventions they have constructed.Tadashi then shows Hiro his own project: an inflatable 'nurse' robot, named Baymax (Scott Adsit). Thanks to a chip that Tadashi programmed with numerous medical analysis information, Baymax is quite knowledgeable, impressing Hiro. Once he has performed his task, Baymax returns to sleep mode by being told, ""I am satisfied with my care.""The three also meet Robert Callaghan (James Cromwell), the head professor of the Institute, and after he compliments Hiro on the miniature battle-robot he's made, Hiro wants to enter the Institute.Tadashi then encourages his brother to come up with something that will impress Callaghan at the next robotics exhibit coming up. After Tadashi encourages his brother to 'use that big brain of yours,' Hiro then uses the robotic technology in his battle-bot, and crafts them into thousands of micro-bots, controlled by a neural transmitter. Whatever the wearer thinks, the microbots will do.Needless to say, Hiro's presentation wins over a number of people at the exhibition, even impressing a high-profile technology guru, named Alistair Krei (Alan Tudyk). Alistair offers to purchase Hiro's microbot invention on the spot, but Callaghan claims that Krei is not a trustworthy man with technology. Hiro then declines Krei's request, but is excited when Callaghan presents him with a letter of acceptance to the Institute.Hiro, Tadashi, and their friends head off to celebrate, but the mood is cut short when a fire erupts within the exhibition hall. With word that Callaghan is still inside, Tadashi rushes into the building to save him. However, as Hiro watches, an explosion rocks the building, blasting him back.After Tadashi's funeral, Hiro becomes distant from his friends, still working through his grief. His aunt (and guardian) Cass (Maya Rudolph), tries to encourage Hiro to go to the Institute and take advantage of his acceptance letter, but he seems unwilling to do so.After accidentally hurting himself in his room, Hiro is surprised when Baymax appears. Apparently, Tadashi had brought him back to their shared bedroom before he died. Baymax attempts to help Hiro, who is reluctant to accept it. However, the mood is broken when Hiro finds one of his microbots wriggling in a pocket of his jacket. Putting it in a specimen container, Hiro tries to ignore it, but Baymax notes inquires if he can try to determine where the 'small robot' wishes to go.Hiro casually affirms this...not realizing that the robot will follow his commands. Chasing him down, Hiro and Baymax find themselves at an old warehouse. Sneaking inside, Hiro is surprised to find a machine churning out similar microbots, with numerous containers filled with them. However, his surprise turns to shock, when a masked man appears, attempting to kill Hiro and Baymax with the miniature robots.Hiro first goes to the police station to report what he's found, but the officer taking down his story seems reluctant to believe him. It also doesn't help that Baymax's battery starts to run low. Hiro manages to get him home to be recharged. It is then that Baymax inquires where Tadashi is. Hiro attempts to explain to the robot that his brother is 'gone.' When Hiro explains that the fire was an accident, he then begins to wonder, given what he saw today...what if it wasn't, an accident?Deciding to figure out who has stolen his invention, Hiro decides to upgrade Baymax. After creating a carbon-fiber suit for the robot, Hiro also programs a new chip that includes numerous martial arts moves, inserting it into an additional slot in Baymax's 'heart' drive, right next to Tasashi's chip of Baymax's programming.The two then return to the warehouse, only to find it empty. However, Hiro notes his microbot has started to move again, and the two follow its movements to the docks off San Fransokyo. However, something pulls the microbot out of the container, and it disappears off into the misty bay. However, moments later, the masked figure appears, using the microbots as a transport means, and carrying a large object with the symbol of a red bird on it.Hiro is just about to send Baymax to get the masked man, when they are accosted by Hiro's friends. Baymax's invite for them to help cheer up Hiro got through, but just then, the masked man attacks them. The group pile into Wasabi's car, as the masked man gives chase. In the aftermath, the car ends up driving into the bay, but the group is saved by Baymax, who has shed his armor, and helps the group float to the surface.After getting on land, Fred leads the group to his home...which happens to be a large mansion owned by his parents (who are away).While recovering, Hiro shows the group the red bird symbol he saw on the piece of machinery to his friends, but none have seen it. The group soon comes to a consensus, that the man may have been behind Tadashi's death, and Fred believes he knows who it is: Alistair Krei. Fred explains that it was Krei who wanted Hiro's microbot technology, and most likely, has gained it at the expense of Tadashi's life.Baymax also surprises Hiro, when he explains that during the fight, he scanned the masked man, and has information on his health and vitals. Hiro wants to identify where their adversary is, but he would need to scan everyone in San Fransokyo to find out.The group then decides to band together to stop Krei, with Hiro helping to design them each special suits based on their specific abilities.Once Hiro has done this, he and Baymax fly up above the city, and scan the city from an aerial fan. Baymax's sensors pick up their adversary's health vitals, coming from an island in the bay.The group flies there, to find a deserted base. One room shows the twisted metal remains of some machine, with the red bird symbol on it. The group then goes into a control room, where video shows that the room was used for testing a teleportation project, called ""Operation: Silent Sparrow.""Suddenly, their masked adversary appears, and the group attempts to take him down, but are completely unsure what to do. Hiro manages to unmask their foe, but instead of finding Krei...he finds Professor Callaghan.Callaghan explains that in the fire, he managed to use Hiro's microbot technology to shield himself from the explosion. This infuriates Hiro, who demands that Baymax destroy Callaghan. Baymax claims that his programming doesn't allow this, leading to Hiro pulling out the chip Tadashi put in him. The removal of the chip causes Baymax to follow Hiro's orders, and he charges at Callaghan. However, Hiro's friends attempt to stop Baymax, with the robot fighting back at them, before Honey manages to restore Tadashi's chip to his programming.Callaghan has escaped during the fight, and Hiro demands that Baymax find him, only for the robot to explain that his scanners are damaged. Bent on revenge, Hiro blasts away with Baymax back to the garage. He attempts to update Baymax's programming, but Baymax refuses to open the port where his chip information is.In desperation, Hiro finally breaks down over the death of his brother, with Baymax countering that, 'Tadashi is here.' As Hiro watches, Baymax projects video of Tadashi's numerous attempts to get him running, with the 84th test being a success, and Tadashi claiming that Baymax is ""going to help a whole lot of people.""Hiro's friends eventually return to the garage where he is, and reveal that they have found further footage of the military test. The footage shows Professor Callaghan also at the test area, and reveal his motives behind his actions. During the test, a human test subject was propelled into the portal. However, the portal became unstable, and Krei ordered it shut down. It turns out that the test subject, was Callaghan's daughter, Abigail (Katie Lowes).The next day, Krei is revealing the opening of a new facility in the heart of San Fransokyo, when Callaghan appears, using the microbots to piece together the last active portal, over Krei's building. Callaghan claims he's going to ruin Krei's life like he ruined his, as the portal comes to life, and starts to tear apart the building, sucking its pieces into the other dimension.It is then that Hiro and his friends appear, pleading with Callaghan to stop what he's doing, but the former Professor refuses to listen to reason. The group attempts to stop him, but Callaghan uses the microbots to counter their attacks.During the fight, Hiro notices that the stray microbots are being sucked up into the portal, and he and the rest of the team work to hack away at their structures, until Callaghan is soon down to a bare minimum.Baymax manages to remove the control mask from him, but once he's done so, notes a faint life signal from within the portal. Even though it is unstable, Hiro and Baymax head into it.Within the otherworldly atmosphere, they find the test pod, with Abigail inside. Baymax and Hiro then attempt to maneuver her out of the dimension, but a stray piece of debris from Krei's building slams into Baymax, ripping away much of his suit, and rendering his rocket boosters inoperable.Baymax claims that he can get Hiro and Abigail to safety by using his rocket punch. Hiro doesn't want to lose Baymax, but the robot assures the boy, that he'll ""always be with him."" Tearfully, Hiro utters ""I'm satisfied with my care,"" and Baymax launches off his rocket fist, getting Hiro and Callaghan's daughter through the portal, just before it tears itself apart.In the aftermath, Abigail is taken to a hospital, and Callaghan is arrested for his crimes. In the meantime, local news reports on a band of superheroes that saved the city. However, Hiro and his friends celebrate by having some downtime at his Aunt's place.Shortly afterwards, Hiro starts his classes at the San Fransokyo Institute of Technology. Taking residence in the same lab that Tadashi has, Hiro has brought along the rocket fist Baymax wore...only to find wedged in its closed fist, the green microchip card that Tadashi had put into Baymax.Hiro manages to rebuild Baymax, and places the chip inside him, embracing his fellow comrade. In the end, we see Hiro, Baymax, and their friends, running through the streets of San Fransokyo, ready to help their city, in any way they can.","[""flashback"",""good versus evil"",""humor"",""action"",""revenge"",""entertaining"",""sci-fi""]",imdb,"Title: Big Hero 6
Plot synopsis: In the city of San Fransokyo (a portmanteau of San Francisco and Tokyo), Hiro Hamada (Ryan Potter) is a teenage prodigy, but seems to be unable to use his intellect for anything more than trying to enter illegal, back-alley bot-fights.His older brother Tadashi (Daniel Henney) wishes to change Hiro's mind, and tricks his brother into coming to the San Fransokyo Institute of Technology, where Tadashi is a student. While there, Hiro is introduced to a number of Tadashi's 'nerd school' friends: Go Go (Jamie Chung), Wasabi (Damon Wayans Jr.), Honey Lemon (Genesis Rodriguez), and Fred (T.J. Miller), and the different inventions they have constructed.Tadashi then shows Hiro his own project: an inflatable 'nurse' robot, named Baymax (Scott Adsit). Thanks to a chip that Tadashi programmed with numerous medical analysis information, Baymax is quite knowledgeable, impressing Hiro. Once he has performed his task, Baymax returns to sleep mode by being told, ""I am satisfied with my care.""The three also meet Robert Callaghan (James Cromwell), the head professor of the Institute, and after he compliments Hiro on the miniature battle-robot he's made, Hiro wants to enter the Institute.Tadashi then encourages his brother to come up with something that will impress Callaghan at the next robotics exhibit coming up. After Tadashi encourages his brother to 'use that big brain of yours,' Hiro then uses the robotic technology in his battle-bot, and crafts them into thousands of micro-bots, controlled by a neural transmitter. Whatever the wearer thinks, the microbots will do.Needless to say, Hiro's presentation wins over a number of people at the exhibition, even impressing a high-profile technology guru, named Alistair Krei (Alan Tudyk). Alistair offers to purchase Hiro's microbot invention on the spot, but Callaghan claims that Krei is not a trustworthy man with technology. Hiro then declines Krei's request, but is excited when Callaghan presents him with a letter of acceptance to the Institute.Hiro, Tadashi, and their friends head off to celebrate, but the mood is cut short when a fire erupts within the exhibition hall. With word that Callaghan is still inside, Tadashi rushes into the building to save him. However, as Hiro watches, an explosion rocks the building, blasting him back.After Tadashi's funeral, Hiro becomes distant from his friends, still working through his grief. His aunt (and guardian) Cass (Maya Rudolph), tries to encourage Hiro to go to the Institute and take advantage of his acceptance letter, but he seems unwilling to do so.After accidentally hurting himself in his room, Hiro is surprised when Baymax appears. Apparently, Tadashi had brought him back to their shared bedroom before he died. Baymax attempts to help Hiro, who is reluctant to accept it. However, the mood is broken when Hiro finds one of his microbots wriggling in a pocket of his jacket. Putting it in a specimen container, Hiro tries to ignore it, but Baymax notes inquires if he can try to determine where the 'small robot' wishes to go.Hiro casually affirms this...not realizing that the robot will follow his commands. Chasing him down, Hiro and Baymax find themselves at an old warehouse. Sneaking inside, Hiro is surprised to find a machine churning out similar microbots, with numerous containers filled with them. However, his surprise turns to shock, when a masked man appears, attempting to kill Hiro and Baymax with the miniature robots.Hiro first goes to the police station to report what he's found, but the officer taking down his story seems reluctant to believe him. It also doesn't help that Baymax's battery starts to run low. Hiro manages to get him home to be recharged. It is then that Baymax inquires where Tadashi is. Hiro attempts to explain to the robot that his brother is 'gone.' When Hiro explains that the fire was an accident, he then begins to wonder, given what he saw today...what if it wasn't, an accident?Deciding to figure out who has stolen his invention, Hiro decides to upgrade Baymax. After creating a carbon-fiber suit for the robot, Hiro also programs a new chip that includes numerous martial arts moves, inserting it into an additional slot in Baymax's 'heart' drive, right next to Tasashi's chip of Baymax's programming.The two then return to the warehouse, only to find it empty. However, Hiro notes his microbot has started to move again, and the two follow its movements to the docks off San Fransokyo. However, something pulls the microbot out of the container, and it disappears off into the misty bay. However, moments later, the masked figure appears, using the microbots as a transport means, and carrying a large object with the symbol of a red bird on it.Hiro is just about to send Baymax to get the masked man, when they are accosted by Hiro's friends. Baymax's invite for them to help cheer up Hiro got through, but just then, the masked man attacks them. The group pile into Wasabi's car, as the masked man gives chase. In the aftermath, the car ends up driving into the bay, but the group is saved by Baymax, who has shed his armor, and helps the group float to the surface.After getting on land, Fred leads the group to his home...which happens to be a large mansion owned by his parents (who are away).While recovering, Hiro shows the group the red bird symbol he saw on the piece of machinery to his friends, but none have seen it. The group soon comes to a consensus, that the man may have been behind Tadashi's death, and Fred believes he knows who it is: Alistair Krei. Fred explains that it was Krei who wanted Hiro's microbot technology, and most likely, has gained it at the expense of Tadashi's life.Baymax also surprises Hiro, when he explains that during the fight, he scanned the masked man, and has information on his health and vitals. Hiro wants to identify where their adversary is, but he would need to scan everyone in San Fransokyo to find out.The group then decides to band together to stop Krei, with Hiro helping to design them each special suits based on their specific abilities.Once Hiro has done this, he and Baymax fly up above the city, and scan the city from an aerial fan. Baymax's sensors pick up their adversary's health vitals, coming from an island in the bay.The group flies there, to find a deserted base. One room shows the twisted metal remains of some machine, with the red bird symbol on it. The group then goes into a control room, where video shows that the room was used for testing a teleportation project, called ""Operation: Silent Sparrow.""Suddenly, their masked adversary appears, and the group attempts to take him down, but are completely unsure what to do. Hiro manages to unmask their foe, but instead of finding Krei...he finds Professor Callaghan.Callaghan explains that in the fire, he managed to use Hiro's microbot technology to shield himself from the explosion. This infuriates Hiro, who demands that Baymax destroy Callaghan. Baymax claims that his programming doesn't allow this, leading to Hiro pulling out the chip Tadashi put in him. The removal of the chip causes Baymax to follow Hiro's orders, and he charges at Callaghan. However, Hiro's friends attempt to stop Baymax, with the robot fighting back at them, before Honey manages to restore Tadashi's chip to his programming.Callaghan has escaped during the fight, and Hiro demands that Baymax find him, only for the robot to explain that his scanners are damaged. Bent on revenge, Hiro blasts away with Baymax back to the garage. He attempts to update Baymax's programming, but Baymax refuses to open the port where his chip information is.In desperation, Hiro finally breaks down over the death of his brother, with Baymax countering that, 'Tadashi is here.' As Hiro watches, Baymax projects video of Tadashi's numerous attempts to get him running, with the 84th test being a success, and Tadashi claiming that Baymax is ""going to help a whole lot of people.""Hiro's friends eventually return to the garage where he is, and reveal that they have found further footage of the military test. The footage shows Professor Callaghan also at the test area, and reveal his motives behind his actions. During the test, a human test subject was propelled into the portal. However, the portal became unstable, and Krei ordered it shut down. It turns out that the test subject, was Callaghan's daughter, Abigail (Katie Lowes).The next day, Krei is revealing the opening of a new facility in the heart of San Fransokyo, when Callaghan appears, using the microbots to piece together the last active portal, over Krei's building. Callaghan claims he's going to ruin Krei's life like he ruined his, as the portal comes to life, and starts to tear apart the building, sucking its pieces into the other dimension.It is then that Hiro and his friends appear, pleading with Callaghan to stop what he's doing, but the former Professor refuses to listen to reason. The group attempts to stop him, but Callaghan uses the microbots to counter their attacks.During the fight, Hiro notices that the stray microbots are being sucked up into the portal, and he and the rest of the team work to hack away at their structures, until Callaghan is soon down to a bare minimum.Baymax manages to remove the control mask from him, but once he's done so, notes a faint life signal from within the portal. Even though it is unstable, Hiro and Baymax head into it.Within the otherworldly atmosphere, they find the test pod, with Abigail inside. Baymax and Hiro then attempt to maneuver her out of the dimension, but a stray piece of debris from Krei's building slams into Baymax, ripping away much of his suit, and rendering his rocket boosters inoperable.Baymax claims that he can get Hiro and Abigail to safety by using his rocket punch. Hiro doesn't want to lose Baymax, but the robot assures the boy, that he'll ""always be with him."" Tearfully, Hiro utters ""I'm satisfied with my care,"" and Baymax launches off his rocket fist, getting Hiro and Callaghan's daughter through the portal, just before it tears itself apart.In the aftermath, Abigail is taken to a hospital, and Callaghan is arrested for his crimes. In the meantime, local news reports on a band of superheroes that saved the city. However, Hiro and his friends celebrate by having some downtime at his Aunt's place.Shortly afterwards, Hiro starts his classes at the San Fransokyo Institute of Technology. Taking residence in the same lab that Tadashi has, Hiro has brought along the rocket fist Baymax wore...only to find wedged in its closed fist, the green microchip card that Tadashi had put into Baymax.Hiro manages to rebuild Baymax, and places the chip inside him, embracing his fellow comrade. In the end, we see Hiro, Baymax, and their friends, running through the streets of San Fransokyo, ready to help their city, in any way they can.
Story tags: flashback, good versus evil, humor, action, revenge, entertaining, sci-fi
Keywords: brother brother relationship, hero, talent, revenge, best friend, another dimension, robot, boy genius, hate, aftercreditsstinger, moral dilemma, 3d, teen superheroes, dead brother"
